STATION,NAME,DATE,PRCP,SNOW,TMAX,TMIN,,
USC00142835,"FORT SCOTT, KS US",2/17/2012,0,,53,40,,
USC00142835,"FORT SCOTT, KS US",2/18/2012,0,,60,37,,
USC00142835,"FORT SCOTT, KS US",2/19/2012,0,,43,28,,
USC00142835,"FORT SCOTT, KS US",2/20/2012,0,,54,28,,
USC00142835,"FORT SCOTT, KS US",2/21/2012,0.7,,53,36,,
USC00142835,"FORT SCOTT, KS US",2/22/2012,0,,56,38,,
USC00142835,"FORT SCOTT, KS US",2/23/2012,0,,67,47,,
USC00142835,"FORT SCOTT, KS US",2/24/2012,0,,66,37,,
USC00142835,"FORT SCOTT, KS US",2/25/2012,0,,50,27,,
USC00142835,"FORT SCOTT, KS US",2/26/2012,0,,53,27,,
USC00142835,"FORT SCOTT, KS US",2/27/2012,0,,63,33,,
USC00142835,"FORT SCOTT, KS US",2/28/2012,0,,52,38,,
USC00142835,"FORT SCOTT, KS US",2/29/2012,0.14,,69,41,,
USC00142835,"FORT SCOTT, KS US",3/1/2012,0,,62,46,,
USC00142835,"FORT SCOTT, KS US",3/2/2012,0,,73,40,,
USC00142835,"FORT SCOTT, KS US",3/3/2012,0,,49,31,,
USC00142835,"FORT SCOTT, KS US",3/4/2012,0,,52,30,,
USC00142835,"FORT SCOTT, KS US",3/5/2012,0,,68,35,,
USC00142835,"FORT SCOTT, KS US",3/6/2012,0,,68,39,,
USC00142835,"FORT SCOTT, KS US",3/7/2012,0,,72,48,,
USC00142835,"FORT SCOTT, KS US",3/8/2012,0,,68,36,,
USC00142835,"FORT SCOTT, KS US",3/9/2012,0.9,,45,28,,
USC00142835,"FORT SCOTT, KS US",3/10/2012,0,,62,32,,
USC00142835,"FORT SCOTT, KS US",3/11/2012,1.21,,66,46,,
USC00142835,"FORT SCOTT, KS US",3/12/2012,0,,57,44,,
USC00142835,"FORT SCOTT, KS US",3/13/2012,0,,73,46,,
USC00142835,"FORT SCOTT, KS US",3/14/2012,0,,81,55,,
USC00142835,"FORT SCOTT, KS US",3/15/2012,0,,76,62,,
USC00142835,"FORT SCOTT, KS US",3/16/2012,0,,78,64,,
USC00142835,"FORT SCOTT, KS US",3/17/2012,0,,81,63,,
USC00142835,"FORT SCOTT, KS US",3/18/2012,0,,75,64,,
USC00142835,"FORT SCOTT, KS US",3/19/2012,0,,77,65,,
USC00142835,"FORT SCOTT, KS US",3/20/2012,2.78,,75,56,,
USC00142835,"FORT SCOTT, KS US",3/21/2012,,,59,56,,
USC00142835,"FORT SCOTT, KS US",3/22/2012,,,59,46,,
USC00142835,"FORT SCOTT, KS US",3/23/2012,,,64,46,,
USC00142835,"FORT SCOTT, KS US",3/24/2012,0,,66,47,,
USC00142835,"FORT SCOTT, KS US",3/25/2012,0,,75,47,,
USC00142835,"FORT SCOTT, KS US",3/26/2012,0,,80,49,,
USC00142835,"FORT SCOTT, KS US",3/27/2012,0,,82,58,,
USC00142835,"FORT SCOTT, KS US",3/28/2012,0,,81,59,,
USC00142835,"FORT SCOTT, KS US",3/29/2012,0,,80,67,,
USC00142835,"FORT SCOTT, KS US",3/30/2012,0,,81,67,,
USC00142835,"FORT SCOTT, KS US",4/1/2012,0,,81,58,,
USC00142835,"FORT SCOTT, KS US",4/2/2012,0,,82,60,,
USC00142835,"FORT SCOTT, KS US",4/3/2012,0,,87,62,,
USC00142835,"FORT SCOTT, KS US",4/4/2012,0,,80,59,,
USC00142835,"FORT SCOTT, KS US",4/5/2012,0.12,,72,51,,
USC00142835,"FORT SCOTT, KS US",4/6/2012,0,,72,44,,
USC00142835,"FORT SCOTT, KS US",4/7/2012,0,,70,52,,
USC00142835,"FORT SCOTT, KS US",4/8/2012,0,,66,39,,
USC00142835,"FORT SCOTT, KS US",4/9/2012,0,,69,43,,
USC00142835,"FORT SCOTT, KS US",4/10/2012,0,,74,51,,
USC00142835,"FORT SCOTT, KS US",4/11/2012,0,,67,45,,
USC00142835,"FORT SCOTT, KS US",4/12/2012,0,,63,48,,
USC00142835,"FORT SCOTT, KS US",4/13/2012,0.45,,63,53,,
USC00142835,"FORT SCOTT, KS US",4/14/2012,,,75,53,,
USC00142835,"FORT SCOTT, KS US",4/15/2012,0,,77,59,,
USC00142835,"FORT SCOTT, KS US",4/16/2012,0.75,,72,47,,
USC00142835,"FORT SCOTT, KS US",4/17/2012,0,,65,45,,
USC00142835,"FORT SCOTT, KS US",4/18/2012,0,,73,54,,
USC00142835,"FORT SCOTT, KS US",4/19/2012,0,,73,58,,
USC00142835,"FORT SCOTT, KS US",4/20/2012,0,,80,47,,
USC00142835,"FORT SCOTT, KS US",4/21/2012,0,,61,39,,
USC00142835,"FORT SCOTT, KS US",4/22/2012,0,,62,39,,
USC00142835,"FORT SCOTT, KS US",4/23/2012,0,,68,38,,
USC00142835,"FORT SCOTT, KS US",4/24/2012,0,,69,46,,
USC00142835,"FORT SCOTT, KS US",4/25/2012,0,,85,65,,
USC00142835,"FORT SCOTT, KS US",4/26/2012,0,,89,57,,
USC00142835,"FORT SCOTT, KS US",4/27/2012,0,,87,63,,
USC00142835,"FORT SCOTT, KS US",4/28/2012,0,,72,62,,
USC00142835,"FORT SCOTT, KS US",4/29/2012,0,,72,61,,
USC00142835,"FORT SCOTT, KS US",4/30/2012,4.85,,76,61,,
USC00142835,"FORT SCOTT, KS US",5/1/2012,1.08,,80,60,,
USC00142835,"FORT SCOTT, KS US",5/2/2012,0,,81,70,,
USC00142835,"FORT SCOTT, KS US",5/3/2012,0,,85,69,,
USC00142835,"FORT SCOTT, KS US",5/4/2012,0,,86,72,,
USC00142835,"FORT SCOTT, KS US",5/5/2012,0,,88,68,,
USC00142835,"FORT SCOTT, KS US",5/6/2012,0,,89,70,,
USC00142835,"FORT SCOTT, KS US",5/7/2012,0.44,,88,62,,
USC00142835,"FORT SCOTT, KS US",5/8/2012,0,,73,53,,
USC00142835,"FORT SCOTT, KS US",5/9/2012,0,,74,48,,
USC00142835,"FORT SCOTT, KS US",5/10/2012,0,,72,50,,
USC00142835,"FORT SCOTT, KS US",5/11/2012,0,,79,56,,
USC00142835,"FORT SCOTT, KS US",5/12/2012,0,,78,58,,
USC00142835,"FORT SCOTT, KS US",5/13/2012,0,,73,55,,
USC00142835,"FORT SCOTT, KS US",5/14/2012,0,,76,53,,
USC00142835,"FORT SCOTT, KS US",5/15/2012,0,,79,52,,
USC00142835,"FORT SCOTT, KS US",5/16/2012,0,,82,57,,
USC00142835,"FORT SCOTT, KS US",5/17/2012,0,,83,53,,
USC00142835,"FORT SCOTT, KS US",5/18/2012,0,,87,63,,
USC00142835,"FORT SCOTT, KS US",5/19/2012,0,,87,64,,
USC00142835,"FORT SCOTT, KS US",5/20/2012,0,,86,64,,
USC00142835,"FORT SCOTT, KS US",5/21/2012,0,,79,54,,
USC00142835,"FORT SCOTT, KS US",5/22/2012,0,,76,49,,
USC00142835,"FORT SCOTT, KS US",5/23/2012,0,,88,57,,
USC00142835,"FORT SCOTT, KS US",5/24/2012,0,,90,71,,
USC00142835,"FORT SCOTT, KS US",5/25/2012,0.02,,84,70,,
USC00142835,"FORT SCOTT, KS US",5/26/2012,0,,92,72,,
USC00142835,"FORT SCOTT, KS US",5/27/2012,0,,90,72,,
USC00142835,"FORT SCOTT, KS US",5/28/2012,0,,92,74,,
USC00142835,"FORT SCOTT, KS US",5/29/2012,0,,93,66,,
USC00142835,"FORT SCOTT, KS US",5/30/2012,0.39,,93,57,,
USC00142835,"FORT SCOTT, KS US",5/31/2012,,,87,61,,
USC00142835,"FORT SCOTT, KS US",6/1/2012,0,,69,48,,
USC00142835,"FORT SCOTT, KS US",6/2/2012,0,,63,51,,
USC00142835,"FORT SCOTT, KS US",6/3/2012,0,,88,53,,
USC00142835,"FORT SCOTT, KS US",6/4/2012,0,,85,68,,
USC00142835,"FORT SCOTT, KS US",6/5/2012,0,,93,65,,
USC00142835,"FORT SCOTT, KS US",6/6/2012,0,,86,60,,
USC00142835,"FORT SCOTT, KS US",6/7/2012,0,,86,59,,
USC00142835,"FORT SCOTT, KS US",6/8/2012,0,,84,57,,
USC00142835,"FORT SCOTT, KS US",6/9/2012,0,,85,62,,
USC00142835,"FORT SCOTT, KS US",6/10/2012,0,,90,64,,
USC00142835,"FORT SCOTT, KS US",6/11/2012,0,,92,65,,
USC00142835,"FORT SCOTT, KS US",6/12/2012,0,,82,58,,
USC00142835,"FORT SCOTT, KS US",6/13/2012,0,,80,57,,
USC00142835,"FORT SCOTT, KS US",6/14/2012,0,,87,65,,
USC00142835,"FORT SCOTT, KS US",6/15/2012,0,,92,65,,
USC00142835,"FORT SCOTT, KS US",6/16/2012,0,,89,68,,
USC00142835,"FORT SCOTT, KS US",6/17/2012,0,,92,69,,
USC00142835,"FORT SCOTT, KS US",6/18/2012,0,,94,71,,
USC00142835,"FORT SCOTT, KS US",6/19/2012,0,,94,74,,
USC00142835,"FORT SCOTT, KS US",6/20/2012,0,,90,75,,
USC00142835,"FORT SCOTT, KS US",6/21/2012,0.57,,90,66,,
USC00142835,"FORT SCOTT, KS US",6/22/2012,0,,90,65,,
USC00142835,"FORT SCOTT, KS US",6/23/2012,0,,87,65,,
USC00142835,"FORT SCOTT, KS US",6/24/2012,0,,94,68,,
USC00142835,"FORT SCOTT, KS US",6/25/2012,0,,100,72,,
USC00142835,"FORT SCOTT, KS US",6/26/2012,0,,103,62,,
USC00142835,"FORT SCOTT, KS US",6/27/2012,0,,98,76,,
USC00142835,"FORT SCOTT, KS US",6/28/2012,0,,100,77,,
USC00142835,"FORT SCOTT, KS US",6/29/2012,0,,102,77,,
USC00142835,"FORT SCOTT, KS US",6/30/2012,0,,99,76,,
USC00142835,"FORT SCOTT, KS US",7/1/2012,0,,99,75,,
USC00142835,"FORT SCOTT, KS US",7/2/2012,0,,98,75,,
USC00142835,"FORT SCOTT, KS US",7/3/2012,0,,96,78,,
USC00142835,"FORT SCOTT, KS US",7/4/2012,0,,98,75,,
USC00142835,"FORT SCOTT, KS US",7/5/2012,0,,99,77,,
USC00142835,"FORT SCOTT, KS US",7/6/2012,0,,99,77,,
USC00142835,"FORT SCOTT, KS US",7/7/2012,0,,103,78,,
USC00142835,"FORT SCOTT, KS US",7/8/2012,0,,103,75,,
USC00142835,"FORT SCOTT, KS US",7/9/2012,0,,98,73,,
USC00142835,"FORT SCOTT, KS US",7/10/2012,0,,92,72,,
USC00142835,"FORT SCOTT, KS US",7/11/2012,0,,95,70,,
USC00142835,"FORT SCOTT, KS US",7/12/2012,0,,97,62,,
USC00142835,"FORT SCOTT, KS US",7/13/2012,0,,98,78,,
USC00142835,"FORT SCOTT, KS US",7/14/2012,0,,95,66,,
USC00142835,"FORT SCOTT, KS US",7/15/2012,0,,99,63,,
USC00142835,"FORT SCOTT, KS US",7/16/2012,0,,96,64,,
USC00142835,"FORT SCOTT, KS US",7/17/2012,0,,98,74,,
USC00142835,"FORT SCOTT, KS US",7/18/2012,0.5,,95,74,,
USC00142835,"FORT SCOTT, KS US",7/19/2012,0,,103,74,,
USC00142835,"FORT SCOTT, KS US",7/20/2012,0,,102,74,,
USC00142835,"FORT SCOTT, KS US",7/21/2012,0,,97,67,,
USC00142835,"FORT SCOTT, KS US",7/22/2012,0,,100,72,,
USC00142835,"FORT SCOTT, KS US",7/23/2012,0,,102,80,,
USC00142835,"FORT SCOTT, KS US",7/24/2012,0,,101,80,,
USC00142835,"FORT SCOTT, KS US",7/25/2012,0,,100,81,,
USC00142835,"FORT SCOTT, KS US",7/26/2012,0,,103,75,,
USC00142835,"FORT SCOTT, KS US",7/27/2012,0,,96,73,,
USC00142835,"FORT SCOTT, KS US",7/28/2012,0,,101,68,,
USC00142835,"FORT SCOTT, KS US",7/29/2012,0,,101,80,,
USC00142835,"FORT SCOTT, KS US",7/30/2012,0,,,,,
USC00142835,"FORT SCOTT, KS US",7/31/2012,0,,97,78,,
USC00142835,"FORT SCOTT, KS US",8/1/2012,0,,97,78,,
USC00142835,"FORT SCOTT, KS US",8/2/2012,0,,100,76,,
USC00142835,"FORT SCOTT, KS US",8/3/2012,0,,98,77,,
USC00142835,"FORT SCOTT, KS US",8/4/2012,0,,100,84,,
USC00142835,"FORT SCOTT, KS US",8/5/2012,0,,106,74,,
USC00142835,"FORT SCOTT, KS US",8/6/2012,0,,104,65,,
USC00142835,"FORT SCOTT, KS US",8/7/2012,0,,104,68,,
USC00142835,"FORT SCOTT, KS US",8/8/2012,0,,104,77,,
USC00142835,"FORT SCOTT, KS US",8/9/2012,0.12,,100,69,,
USC00142835,"FORT SCOTT, KS US",8/10/2012,0,,92,64,,
USC00142835,"FORT SCOTT, KS US",8/11/2012,0,,87,57,,
USC00142835,"FORT SCOTT, KS US",8/12/2012,0,,89,59,,
USC00142835,"FORT SCOTT, KS US",8/13/2012,0,,97,65,,
USC00142835,"FORT SCOTT, KS US",8/14/2012,0,,77,59,,
USC00142835,"FORT SCOTT, KS US",8/15/2012,0.25,,88,57,,
USC00142835,"FORT SCOTT, KS US",8/16/2012,0,,95,77,,
USC00142835,"FORT SCOTT, KS US",8/17/2012,0,,89,62,,
USC00142835,"FORT SCOTT, KS US",8/18/2012,0,,85,56,,
USC00142835,"FORT SCOTT, KS US",8/19/2012,0,,87,61,,
USC00142835,"FORT SCOTT, KS US",8/20/2012,0,,87,54,,
USC00142835,"FORT SCOTT, KS US",8/21/2012,0,,92,59,,
USC00142835,"FORT SCOTT, KS US",8/22/2012,0,,95,66,,
USC00142835,"FORT SCOTT, KS US",8/23/2012,0,,95,68,,
USC00142835,"FORT SCOTT, KS US",8/24/2012,0,,93,71,,
USC00142835,"FORT SCOTT, KS US",8/25/2012,0,,87,73,,
USC00142835,"FORT SCOTT, KS US",8/26/2012,1.65,,83,67,,
USC00142835,"FORT SCOTT, KS US",8/27/2012,0,,88,70,,
USC00142835,"FORT SCOTT, KS US",8/28/2012,0,,92,63,,
USC00142835,"FORT SCOTT, KS US",8/29/2012,0,,93,65,,
USC00142835,"FORT SCOTT, KS US",8/30/2012,0,,95,64,,
USC00142835,"FORT SCOTT, KS US",8/31/2012,0,,98,71,,
USC00142835,"FORT SCOTT, KS US",9/1/2012,1.85,,96,69,,
USC00142835,"FORT SCOTT, KS US",9/2/2012,0,,80,65,,
USC00142835,"FORT SCOTT, KS US",9/3/2012,0,,96,72,,
USC00142835,"FORT SCOTT, KS US",9/4/2012,0,,100,76,,
USC00142835,"FORT SCOTT, KS US",9/5/2012,0,,94,70,,
USC00142835,"FORT SCOTT, KS US",9/6/2012,0,,96,73,,
USC00142835,"FORT SCOTT, KS US",9/7/2012,0,,93,74,,
USC00142835,"FORT SCOTT, KS US",9/8/2012,0,,98,55,,
USC00142835,"FORT SCOTT, KS US",9/9/2012,1.02,,77,56,,
USC00142835,"FORT SCOTT, KS US",9/10/2012,0,,78,52,,
USC00142835,"FORT SCOTT, KS US",9/11/2012,0,,86,61,,
USC00142835,"FORT SCOTT, KS US",9/12/2012,0,,89,65,,
USC00142835,"FORT SCOTT, KS US",9/13/2012,0,,87,61,,
USC00142835,"FORT SCOTT, KS US",9/14/2012,1.38,,69,51,,
USC00142835,"FORT SCOTT, KS US",9/15/2012,0,,60,57,,
USC00142835,"FORT SCOTT, KS US",9/16/2012,0,,70,59,,
USC00142835,"FORT SCOTT, KS US",9/17/2012,0,,77,49,,
USC00142835,"FORT SCOTT, KS US",9/18/2012,0,,79,54,,
USC00142835,"FORT SCOTT, KS US",9/19/2012,0,,77,55,,
USC00142835,"FORT SCOTT, KS US",9/20/2012,0,,81,56,,
USC00142835,"FORT SCOTT, KS US",9/21/2012,0,,80,58,,
USC00142835,"FORT SCOTT, KS US",9/22/2012,0,,82,42,,
USC00142835,"FORT SCOTT, KS US",9/23/2012,0,,84,50,,
USC00142835,"FORT SCOTT, KS US",9/24/2012,0,,75,52,,
USC00142835,"FORT SCOTT, KS US",9/25/2012,0,,81,58,,
USC00142835,"FORT SCOTT, KS US",9/26/2012,1.93,,90,61,,
USC00142835,"FORT SCOTT, KS US",9/27/2012,,,76,63,,
USC00142835,"FORT SCOTT, KS US",9/28/2012,0,,76,55,,
USC00142835,"FORT SCOTT, KS US",9/29/2012,0,,72,55,,
USC00142835,"FORT SCOTT, KS US",9/30/2012,0,,74,53,,
USC00142835,"FORT SCOTT, KS US",10/1/2012,0,,74,57,,
USC00142835,"FORT SCOTT, KS US",10/2/2012,0,,78,52,,
USC00142835,"FORT SCOTT, KS US",10/3/2012,0,,73,48,,
USC00142835,"FORT SCOTT, KS US",10/4/2012,0,,78,56,,
USC00142835,"FORT SCOTT, KS US",10/5/2012,0.33,,67,47,,
USC00142835,"FORT SCOTT, KS US",10/6/2012,0,,51,37,,
USC00142835,"FORT SCOTT, KS US",10/7/2012,0,,47,32,,
USC00142835,"FORT SCOTT, KS US",10/8/2012,0,,58,33,,
USC00142835,"FORT SCOTT, KS US",10/9/2012,0,,62,45,,
USC00142835,"FORT SCOTT, KS US",10/10/2012,0,,67,38,,
USC00142835,"FORT SCOTT, KS US",10/11/2012,0,,63,44,,
USC00142835,"FORT SCOTT, KS US",10/12/2012,0.45,,70,52,,
USC00142835,"FORT SCOTT, KS US",10/13/2012,,,70,52,,
USC00142835,"FORT SCOTT, KS US",10/14/2012,,,71,56,,
USC00142835,"FORT SCOTT, KS US",10/15/2012,0,,78,48,,
USC00142835,"FORT SCOTT, KS US",10/16/2012,0,,80,61,,
USC00142835,"FORT SCOTT, KS US",10/17/2012,0,,78,61,,
USC00142835,"FORT SCOTT, KS US",10/18/2012,0,,67,42,,
USC00142835,"FORT SCOTT, KS US",10/19/2012,0,,63,51,,
USC00142835,"FORT SCOTT, KS US",10/20/2012,0,,57,38,,
USC00142835,"FORT SCOTT, KS US",10/21/2012,0,,77,47,,
USC00142835,"FORT SCOTT, KS US",10/22/2012,0,,77,57,,
USC00142835,"FORT SCOTT, KS US",10/23/2012,0,,78,68,,
USC00142835,"FORT SCOTT, KS US",10/24/2012,0,,81,44,,
USC00142835,"FORT SCOTT, KS US",10/25/2012,0,,83,44,,
USC00142835,"FORT SCOTT, KS US",10/26/2012,0,,46,37,,
USC00142835,"FORT SCOTT, KS US",10/27/2012,0,,47,29,,
USC00142835,"FORT SCOTT, KS US",10/28/2012,0,,50,30,,
USC00142835,"FORT SCOTT, KS US",10/29/2012,0,,54,35,,
USC00142835,"FORT SCOTT, KS US",10/30/2012,0,,59,35,,
USC00142835,"FORT SCOTT, KS US",10/31/2012,0,,61,34,,
USC00142835,"FORT SCOTT, KS US",11/1/2012,0,,63,36,,
USC00142835,"FORT SCOTT, KS US",11/2/2012,0,,74,41,,
USC00142835,"FORT SCOTT, KS US",11/3/2012,0,,75,41,,
USC00142835,"FORT SCOTT, KS US",11/4/2012,0,,57,34,,
USC00142835,"FORT SCOTT, KS US",11/5/2012,0,,62,36,,
USC00142835,"FORT SCOTT, KS US",11/6/2012,0,,56,35,,
USC00142835,"FORT SCOTT, KS US",11/7/2012,0,,61,36,,
USC00142835,"FORT SCOTT, KS US",11/8/2012,0,,66,51,,
USC00142835,"FORT SCOTT, KS US",11/9/2012,0,,71,51,,
USC00142835,"FORT SCOTT, KS US",11/10/2012,0,,75,64,,
USC00142835,"FORT SCOTT, KS US",11/11/2012,0,,75,40,,
USC00142835,"FORT SCOTT, KS US",11/12/2012,1.5,,51,25,,
USC00142835,"FORT SCOTT, KS US",11/13/2012,0,,54,26,,
USC00142835,"FORT SCOTT, KS US",11/14/2012,0,,56,30,,
USC00142835,"FORT SCOTT, KS US",11/15/2012,0,,57,30,,
USC00142835,"FORT SCOTT, KS US",11/16/2012,0,,58,31,,
USC00142835,"FORT SCOTT, KS US",11/17/2012,0,,62,32,,
USC00142835,"FORT SCOTT, KS US",11/18/2012,0,,62,33,,
USC00142835,"FORT SCOTT, KS US",11/19/2012,0.24,,64,39,,
USC00142835,"FORT SCOTT, KS US",11/20/2012,0,,66,40,,
USC00142835,"FORT SCOTT, KS US",11/21/2012,0,,68,34,,
USC00142835,"FORT SCOTT, KS US",11/22/2012,0,,71,44,,
USC00142835,"FORT SCOTT, KS US",11/23/2012,0,,70,35,,
USC00142835,"FORT SCOTT, KS US",11/24/2012,0,,42,22,,
USC00142835,"FORT SCOTT, KS US",11/25/2012,0,,55,23,,
USC00142835,"FORT SCOTT, KS US",11/26/2012,0,,58,32,,
USC00142835,"FORT SCOTT, KS US",11/27/2012,0,,45,20,,
USC00142835,"FORT SCOTT, KS US",11/28/2012,0,,54,23,,
USC00142835,"FORT SCOTT, KS US",11/29/2012,0,,60,37,,
USC00142835,"FORT SCOTT, KS US",12/1/2012,0,,70,42,,
USC00142835,"FORT SCOTT, KS US",12/2/2012,0,,70,60,,
USC00142835,"FORT SCOTT, KS US",12/3/2012,0,,70,44,,
USC00142835,"FORT SCOTT, KS US",12/4/2012,0,,62,31,,
USC00142835,"FORT SCOTT, KS US",12/5/2012,0,,61,31,,
USC00142835,"FORT SCOTT, KS US",12/6/2012,0,,60,41,,
USC00142835,"FORT SCOTT, KS US",12/7/2012,0,,61,47,,
USC00142835,"FORT SCOTT, KS US",12/8/2012,0,,55,42,,
USC00142835,"FORT SCOTT, KS US",12/9/2012,0,,49,42,,
USC00142835,"FORT SCOTT, KS US",12/10/2012,0,,46,20,,
USC00142835,"FORT SCOTT, KS US",12/11/2012,0,,32,24,,
USC00142835,"FORT SCOTT, KS US",12/12/2012,0,,50,24,,
USC00142835,"FORT SCOTT, KS US",12/13/2012,0,,58,38,,
USC00142835,"FORT SCOTT, KS US",12/14/2012,0,,57,33,,
USC00142835,"FORT SCOTT, KS US",12/15/2012,0.42,,59,43,,
USC00142835,"FORT SCOTT, KS US",12/16/2012,0,,60,33,,
USC00142835,"FORT SCOTT, KS US",12/17/2012,0,,48,33,,
USC00142835,"FORT SCOTT, KS US",12/18/2012,0,,49,34,,
USC00142835,"FORT SCOTT, KS US",12/19/2012,0,,60,41,,
USC00142835,"FORT SCOTT, KS US",12/20/2012,0,,59,27,,
USC00142835,"FORT SCOTT, KS US",12/21/2012,0,,34,24,,
USC00142835,"FORT SCOTT, KS US",12/22/2012,0,,46,24,,
USC00142835,"FORT SCOTT, KS US",12/23/2012,0,,60,29,,
USC00142835,"FORT SCOTT, KS US",12/24/2012,0,,47,20,,
USC00142835,"FORT SCOTT, KS US",12/25/2012,0,,25,12,,
USC00142835,"FORT SCOTT, KS US",12/26/2012,0,,32,14,,
USC00142835,"FORT SCOTT, KS US",12/27/2012,0,,32,16,,
USC00142835,"FORT SCOTT, KS US",12/28/2012,0,,37,24,,
USC00142835,"FORT SCOTT, KS US",12/29/2012,0,,33,19,,
USC00142835,"FORT SCOTT, KS US",12/30/2012,0,,37,20,,
USC00142835,"FORT SCOTT, KS US",12/31/2012,0,,45,26,,
USC00142835,"FORT SCOTT, KS US",1/1/2013,0.1,,34,13,,
USC00142835,"FORT SCOTT, KS US",1/2/2013,0,,25,19,,
USC00142835,"FORT SCOTT, KS US",1/3/2013,0,,37,23,,
USC00142835,"FORT SCOTT, KS US",1/4/2013,0,,38,26,,
USC00142835,"FORT SCOTT, KS US",1/5/2013,0,,46,24,,
USC00142835,"FORT SCOTT, KS US",1/6/2013,0,,43,26,,
USC00142835,"FORT SCOTT, KS US",1/7/2013,0,,49,26,,
USC00142835,"FORT SCOTT, KS US",1/8/2013,0,,54,33,,
USC00142835,"FORT SCOTT, KS US",1/9/2013,0,,55,34,,
USC00142835,"FORT SCOTT, KS US",1/10/2013,0.14,,54,34,,
USC00142835,"FORT SCOTT, KS US",1/11/2013,0.28,,54,42,,
USC00142835,"FORT SCOTT, KS US",1/12/2013,0,,55,32,,
USC00142835,"FORT SCOTT, KS US",1/13/2013,0.31,,32,15,,
USC00142835,"FORT SCOTT, KS US",1/14/2013,0,,26,10,,
USC00142835,"FORT SCOTT, KS US",1/15/2013,0,,30,12,,
USC00142835,"FORT SCOTT, KS US",1/16/2013,0,,30,15,,
USC00142835,"FORT SCOTT, KS US",1/17/2013,0,,44,24,,
USC00142835,"FORT SCOTT, KS US",1/18/2013,0,,48,32,,
USC00142835,"FORT SCOTT, KS US",1/19/2013,0,,54,36,,
USC00142835,"FORT SCOTT, KS US",1/20/2013,0,,62,30,,
USC00142835,"FORT SCOTT, KS US",1/21/2013,0,,44,17,,
USC00142835,"FORT SCOTT, KS US",1/22/2013,0,,31,19,,
USC00142835,"FORT SCOTT, KS US",1/23/2013,0,,59,20,,
USC00142835,"FORT SCOTT, KS US",1/24/2013,0,,54,18,,
USC00142835,"FORT SCOTT, KS US",1/25/2013,0,,32,18,,
USC00142835,"FORT SCOTT, KS US",1/26/2013,0,,49,28,,
USC00142835,"FORT SCOTT, KS US",1/27/2013,0,,60,32,,
USC00142835,"FORT SCOTT, KS US",1/28/2013,0,,64,46,,
USC00142835,"FORT SCOTT, KS US",1/29/2013,1.35,,73,57,,
USC00142835,"FORT SCOTT, KS US",1/30/2013,0.98,,57,29,,
USC00142835,"FORT SCOTT, KS US",1/31/2013,0,,30,24,,
USC00142835,"FORT SCOTT, KS US",2/1/2013,0,,35,24,,
USC00142835,"FORT SCOTT, KS US",2/2/2013,0,,54,35,,
USC00142835,"FORT SCOTT, KS US",2/3/2013,0,,51,26,,
USC00142835,"FORT SCOTT, KS US",2/4/2013,0,,56,30,,
USC00142835,"FORT SCOTT, KS US",2/5/2013,0,,62,41,,
USC00142835,"FORT SCOTT, KS US",2/6/2013,0,,62,41,,
USC00142835,"FORT SCOTT, KS US",2/7/2013,0,,65,31,,
USC00142835,"FORT SCOTT, KS US",2/8/2013,0.44,,51,32,,
USC00142835,"FORT SCOTT, KS US",2/9/2013,0,,45,30,,
USC00142835,"FORT SCOTT, KS US",2/10/2013,0,,50,33,,
USC00142835,"FORT SCOTT, KS US",2/11/2013,0,,55,27,,
USC00142835,"FORT SCOTT, KS US",2/12/2013,0,,49,30,,
USC00142835,"FORT SCOTT, KS US",2/13/2013,0,,40,32,,
USC00142835,"FORT SCOTT, KS US",2/14/2013,0,,50,26,,
USC00142835,"FORT SCOTT, KS US",2/15/2013,0,,51,27,,
USC00142835,"FORT SCOTT, KS US",2/16/2013,0,,40,23,,
USC00142835,"FORT SCOTT, KS US",2/17/2013,0,,36,23,,
USC00142835,"FORT SCOTT, KS US",2/18/2013,0,,62,25,,
USC00142835,"FORT SCOTT, KS US",2/19/2013,0,,58,29,,
USC00142835,"FORT SCOTT, KS US",2/20/2013,0,,41,24,,
USC00142835,"FORT SCOTT, KS US",2/21/2013,0,,30,19,,
USC00142835,"FORT SCOTT, KS US",2/22/2013,1.43,,32,21,,
USC00142835,"FORT SCOTT, KS US",2/23/2013,0,,30,15,,
USC00142835,"FORT SCOTT, KS US",2/24/2013,0,,36,15,,
USC00142835,"FORT SCOTT, KS US",2/25/2013,0,,35,22,,
USC00142835,"FORT SCOTT, KS US",2/26/2013,1.8,,43,31,,
USC00142835,"FORT SCOTT, KS US",2/27/2013,0,,38,33,,
USC00142835,"FORT SCOTT, KS US",2/28/2013,0,,,28,,
USC00142835,"FORT SCOTT, KS US",3/1/2013,0,,33,19,,
USC00142835,"FORT SCOTT, KS US",3/2/2013,0,,35,25,,
USC00142835,"FORT SCOTT, KS US",3/3/2013,0,,36,31,,
USC00142835,"FORT SCOTT, KS US",3/4/2013,0,,55,30,,
USC00142835,"FORT SCOTT, KS US",3/5/2013,0,,61,22,,
USC00142835,"FORT SCOTT, KS US",3/6/2013,0,,40,29,,
USC00142835,"FORT SCOTT, KS US",3/7/2013,0,,48,30,,
USC00142835,"FORT SCOTT, KS US",3/8/2013,0,,63,38,,
USC00142835,"FORT SCOTT, KS US",3/9/2013,0,,61,18,,
USC00142835,"FORT SCOTT, KS US",3/10/2013,0,,64,52,,
